what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1321550057567
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1321550058191
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321550123196
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321550124210
started,bundle,org.eclipse.wb.core.lib,1.1.0.r37x201109091012,"org.eclipse.wb.core.lib",1321550125520
started,bundle,org.eclipse.wb.core,1.1.0.r37x201109091012,"org.eclipse.wb.core",1321550125692
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1321550128721
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321550128754
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321550138446
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321550139773
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1321550143829
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321550145810
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1321550157308
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321550185590
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321550186480
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1321550188899
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321550188914
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321550208872
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321550212259
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1321550213257
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321550215269
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321550216003
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1321550217985
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321550217999
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321550220885
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321550222726
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1321550225690
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321550227001
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321550228171
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1321550229918
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321550229996
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321550234478
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321550235976
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1321550237271
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1321550239658
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321550244369
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321550245508
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1321550247333
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321550247380
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321550250008
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321550251070
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321550253456
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321550254283
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1321550256109
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321550256141
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321550258342
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321550260892
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1321550262218
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1321550266945
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1321550267101
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321550270470
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321550271687
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1321550273450
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321550273481
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321550276795
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321550278341
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321550281351
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321550282287
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1321550284177
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321550284208
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321550286986
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321550293632
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1321550296128
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321550297876
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321550299030
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1321550300808
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321550300840
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321550415999
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321550420852
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321550432489
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321550433425
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1321550435376
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321550435454
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321550535880
opened,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1321550538986
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1321550539173
started,bundle,org.eclipse.jgit,1.1.0.201109151100-r,"org.eclipse.jgit",1321550539251
started,bundle,org.eclipse.egit.core,1.1.0.201109151100-r,"org.eclipse.egit.core",1321550539360
started,bundle,org.eclipse.egit.ui,1.1.0.201109151100-r,"org.eclipse.egit.ui",1321550539469
started,bundle,org.eclipse.compare,3.5.201.R37x_v20110817-0800,"org.eclipse.compare",1321550544024
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321550549063
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321550552885
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321550553650
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321550553790
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1321550610356
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1321550610917
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1321550665658
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1321550666750
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321550674519
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321550714174
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1321550716982
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321550786698
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321550793796
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321550798774
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321550809372
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321552654992
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321552676695
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1321552694434
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1321552694596
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1321552694692
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1321552694827
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1321552694943
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1321552695074
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1321552696519
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321552699888
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321552701139
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1321552703336
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321552703490
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321552708895
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321552711065
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1321552712685
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321552720712
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321552722613
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321552723815
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1321552725716
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321552725740
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321552730727
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321552732184
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321552739174
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321552739942
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1321552741823
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321552741845
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321552744849
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321552745999
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321552753425
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321552754341
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321552756042
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321552756252
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1321552756341
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321552762895
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321552765353
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321552765465
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321552819919
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321552820041
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321552821307
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321552831063
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1321552840761
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1321552840919
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1321552843450
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1321552843922
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321552845387
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321552846259
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1321552848979
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321552849012
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321552851539
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321552855354
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321552855568
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321552855675
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321552857680
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321552863529
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321552864342
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1321552865935
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321552865955
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321552870188
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321552871289
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321552871345
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1321552874720
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321552874743
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321552884464
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321552889484
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321552894594
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321552931760
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321552934347
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1321552975802
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321552977930
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1321553027421
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321553029806
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1321553032814
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321553032841
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321553037461
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321553040812
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1321553045104
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321553047380
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321553047522
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321553121505
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1321553127333
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321553127370
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321553137615
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321553141670
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1321553144713
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321553146318
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321553147341
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1321553149276
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321553149300
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321553154605
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321553156318
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1321553159802
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321553159831
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321553197454
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321553199175
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1321553202337
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321553203499
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321553206678
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321553209550
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321553210508
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1321553212863
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321553212885
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321553216819
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321553221183
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321553221235
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321553253958
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321553255271
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1321553256926
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321553256955
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321553260662
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321553266855
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321553335495
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321553336552
