what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1321677975029
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1321677975303
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1321678016701
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321678042302
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321678174934
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321678197697
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321678246676
opened,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1321678254980
started,bundle,org.eclipse.jgit,1.1.0.201109151100-r,"org.eclipse.jgit",1321678255347
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1321678255380
started,bundle,org.eclipse.egit.core,1.1.0.201109151100-r,"org.eclipse.egit.core",1321678255500
started,bundle,org.eclipse.egit.ui,1.1.0.201109151100-r,"org.eclipse.egit.ui",1321678255707
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321678263935
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321678264318
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321678271578
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1321678285389
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321678285425
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321678309187
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321678311149
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321678337939
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321678338952
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1321678341501
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321678341602
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321678349005
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321678353564
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1321678356827
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1321678357141
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1321678363576
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321678377538
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321678378638
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1321678380970
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321678381027
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321678476302
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321678477826
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321678486432
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321678486564
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321678505797
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321678506682
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1321678509751
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321678509772
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321678548304
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321678549457
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321678549747
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321678549882
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321678552242
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1321678583461
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1321678583852
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321678599622
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321678600914
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1321678603264
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321678603337
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321678611630
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321678615604
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1321678628932
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321678628992
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321678667006
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321678671462
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321678671520
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321678681654
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321678681763
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321678682878
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321678682983
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321678684723
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321678689833
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321678706315
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321678707205
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321678723315
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321678724809
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1321678727316
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321678727362
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321678833372
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321678836290
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321678853276
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321678854152
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1321678856673
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321678856700
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321678865520
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321678876224
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321679659482
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321679661413
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1321679680543
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321679683892
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321679730378
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321679761755
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321679762672
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1321679765528
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321679765572
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321679771975
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321679773585
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321679777512
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321679860601
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321679868652
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1321679879299
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321679886984
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1321679906391
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321679916620
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321679995167
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321679996796
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1321679999269
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321679999368
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321680002405
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321680010673
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321680041789
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321680042898
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1321680045627
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321680045668
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321680060222
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321680070754
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321680073938
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321680211941
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1321680216227
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1321680216660
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1321680216712
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1321680216864
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1321680216913
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1321680216957
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1321680217000
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1321680217042
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1321680217085
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1321680217128
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1321680217167
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1321680217210
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1321680217250
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1321680217290
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1321680217360
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1321680217415
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1321680217470
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1321680217561
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1321680217796
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1321680217885
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1321680217945
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1321680218019
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1321680218094
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1321680218249
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1321680219069
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1321680219557
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1321680219707
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1321680220208
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1321680220301
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1321680220402
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1321680220443
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.redo",1321680221973
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.redo",1321680222046
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.redo",1321680222273
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.redo",1321680223113
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1321680223704
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1321680224158
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1321680224380
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1321680224862
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1321680225171
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1321680225375
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1321680225592
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1321680225953
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1321680226614
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1321680227043
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.redo",1321680228018
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.redo",1321680228639
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.redo",1321680229542
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321680232529
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321680233722
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321680258295
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321680258600
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321680333158
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321680334581
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1321680338186
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321680338288
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321680340740
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321680350956
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1321680366192
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321680379095
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321680386349
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321680387339
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1321680389662
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321680389683
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321680392028
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321680395102
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321680414800
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321680480847
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321680513839
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321680514784
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1321680517272
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321680517296
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321680519811
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321680524213
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321680527330
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321680528799
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321680566117
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321680567961
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321680575419
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321680576619
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1321680578598
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321680578620
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321680581147
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321680583856
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1321680594302
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321680596936
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321680597891
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321680602612
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321680620851
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321680623551
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1321680628538
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321680630030
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321680631642
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321680632777
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1321680635015
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321680635119
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321680636814
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321680639430
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321680660122
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321680664192
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321680664245
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321680680627
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321680680762
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321680682626
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321680686565
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321680707771
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321680708878
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1321680711582
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321680711612
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321680713872
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321680715872
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321680719568
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321680721304
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321680723258
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321680728864
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321680735754
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321680745870
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321680801890
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321680803815
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321680867608
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321680869080
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1321680871141
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321680883951
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1321680890608
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321680893823
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321680896133
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321680896954
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1321680899060
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321680899081
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321680901988
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321680905050
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1321680910607
