what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321681266383
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1321681268694
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321681268711
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321681270717
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321681273697
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321681275522
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321681278720
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321681299568
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321681361756
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321681367422
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1321681370947
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321681380753
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321681383470
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321681385479
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321681419686
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321681426800
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321681434427
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321681436590
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1321681438604
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321681444346
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321681447053
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321681513515
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321681515603
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1321681517369
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321681519318
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321681519471
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1321681524062
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321681527088
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321681529428
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321681530461
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321681532445
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321681533183
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1321681533235
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321681559353
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321681559405
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321681561125
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1321681598451
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321681642232
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321681644785
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1321681657161
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1321681659128
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1321681659319
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1321681662345
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321681664859
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321681666528
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321681667711
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321681669951
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321681670623
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1321681670689
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321681717062
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321681722093
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321681741874
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321681743477
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321681747876
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321681755850
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321681756873
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321681758879
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321681759312
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1321681759354
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321681770683
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321681773391
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321681774623
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321681776349
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321681777061
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1321681777126
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321681800290
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321681800342
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321681839487
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321681840389
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321681842914
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321681843834
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1321681843905
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321681854794
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321681863607
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321681864574
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321681867169
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321681867972
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1321681868035
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321681873830
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321681881734
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321681891668
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1321681916149
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321681918226
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321681920026
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321681921034
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321681922980
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321681923672
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1321681923739
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321681936643
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321681952949
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321681953753
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321681955781
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321681956491
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1321681956559
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321681991814
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321682002192
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321682003552
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321682005726
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321682006462
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1321682006587
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321682014142
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321682030859
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321682032537
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321682034722
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321682035615
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1321682035712
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321682041008
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321682045369
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321682046176
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321682048236
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321682048916
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1321682048980
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321682060523
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1321682067463
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321682070300
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1321682070980
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321682075686
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321682076531
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321682078738
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321682079449
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1321682079524
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321682083756
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321682087581
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321682088789
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321682090860
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321682091685
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1321682091817
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321682128957
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321682137980
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321682140043
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321682142366
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321682143148
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1321682143271
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321682179225
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321682210923
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321682211830
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321682214044
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321682214759
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1321682214891
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321682247814
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321682252008
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321682252986
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321682254988
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321682255681
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1321682255746
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321682262031
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321682264449
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321682265180
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321682267238
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321682267945
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1321682268005
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321682278523
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321682280363
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321682281407
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321682283483
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321682284241
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1321682284312
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321682324827
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321682331924
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1321682333409
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1321682339758
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321682341679
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321682342720
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321682344630
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321682345346
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1321682345447
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321682405415
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321682408117
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321682426589
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321682431506
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321682432813
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321682433380
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321682435578
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321682473421
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321682475319
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321682478012
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321682478760
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1321682478883
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321682498757
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321682515750
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321682516991
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321682519167
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321682519899
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1321682519997
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321682540541
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321682543978
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321682545086
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321682547094
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321682547857
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1321682547944
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321682552314
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321682553039
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321682556469
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321682560526
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321682571103
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321682572077
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321682573942
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321682574664
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1321682574792
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321682584704
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321682596492
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321682597178
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1321682597298
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321682731111
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321682747378
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321682747442
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321682755015
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321682767092
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321682768130
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321682770337
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321682771057
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1321682771120
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321682781888
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1321682793875
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321682794314
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321682814242
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321682815325
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321682817303
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321682818079
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1321682818140
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1321682976034
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321682978226
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321682978371
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321682984557
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321682988076
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1321682990128
