what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1321465277527
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1321465277986
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1321465278018
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1321465278048
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1321465278077
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1321465278116
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1321465278144
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1321465278174
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1321465278205
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1321465278232
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1321465278268
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1321465278283
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1321465278315
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1321465278363
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1321465278381
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1321465278426
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1321465278608
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1321465279007
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1321465287447
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1321465292639
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321465297194
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321465305778
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321465351569
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321465352729
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321465370571
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321465372486
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321465375632
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321465378921
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321465386731
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321465387738
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321465390104
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321465392849
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321465426022
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321465427240
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321465429357
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321465431396
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321465748123
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321465750530
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321465760378
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321465761519
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321465768443
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321465772994
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321465824911
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321465843272
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321465848296
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1321465850448
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321465864099
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321465867999
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321465870807
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321465877749
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1321465884972
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321465937326
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321465937435
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321465937544
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321465941008
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.externalize.strings",1321465941039
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321465951616
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321466228329
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321466233461
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321466256674
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321466257938
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1321466265536
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1321466272556
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1321466272696
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1321466273102
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1321466273227
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1321466274506
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1321466274865
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1321466275473
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321466285956
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321466287064
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1321466289934
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321466292306
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321466300090
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321466301884
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1321466308514
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321466317188
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321466321353
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321466323131
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321466325503
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321466329580
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321466338457
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321466370749
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321466371982
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321466373963
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321466376492
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321466395041
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1321466403512
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321466407287
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321466408629
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321466410970
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321466416004
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321466419452
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321466420607
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321466422589
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321466426214
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321466429851
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321466464608
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321466465637
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321466467807
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321466470120
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1321466474302
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321466476018
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1321466491790
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321466494457
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1321466494676
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321466497016
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321466498388
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321466500338
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321466503087
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1321466978888
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321466986345
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321466987328
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321466988264
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321466989715
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1321467036827
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1321467037155
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1321467037295
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1321467037669
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1321467046125
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1321467046327
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1321467049603
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321467072551
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321467093689
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321467116465
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321467126059
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321467278440
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321467278674
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1321467280234
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1321467283027
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1321467285429
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321467296879
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321467296957
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1321467385144
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1321467385800
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1321467385956
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1321467386096
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1321467386595
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1321467386611
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1321467386720
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1321467386876
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1321467387266
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1321467415096
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321467419698
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1321467419823
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321467441414
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1321467489852
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1321467500569
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1321467522627
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321467527417
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321467528789
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321467529975
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321467532019
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321467533828
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321467545887
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321467546963
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321467549382
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321467553612
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321467556593
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321467559145
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321467560800
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1321467682698
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321467686895
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1321467688049
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1321467688174
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1321467688361
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1321467688829
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1321467689188
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1321467689313
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1321467689531
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321467704320
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321467705584
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321467708096
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321467710891
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321467715604
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321467716446
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321467718240
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321467719832
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321467735012
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321467736338
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321467749629
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321467751111
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321467753078
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321467754880
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1321467756457
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321467758812
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321467768812
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321467773958
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321467825205
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321467826141
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321467828919
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321467833945
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1321467843572
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1321467843759
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1321467843899
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1321467844102
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1321467847581
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1321467847690
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1321467848033
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321467852760
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321467853665
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321467855584
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321467857030
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321467875751
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321467876859
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321467878841
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321467880968
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321467896117
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321467897942
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321467899830
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321467901219
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321467915041
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321467916055
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321467918069
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321467920083
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321467951876
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321467952859
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321467954966
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321467956381
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321467966600
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321467967957
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321467969861
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321467971096
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321467976043
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321467990738
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321467992126
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321467994327
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321467998711
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321468003361
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321468005483
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321468006934
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321468008977
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321468012144
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321468013751
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321468015671
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321468016958
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1321468021499
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321468024681
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321468026351
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321468028348
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321468031661
